cathode TotalCurrent(SSE_n44_des) X,cathode TotalCurrent(SSE_n44_des) Y,cathode TotalCurrent(SSE_n45_des) X,cathode TotalCurrent(SSE_n45_des) Y,cathode TotalCurrent(SSE_n47_des) X,cathode TotalCurrent(SSE_n47_des) Y,cathode TotalCurrent(SSE_n48_des) X,cathode TotalCurrent(SSE_n48_des) Y
7.0186693e-11,2.3974378e-06,7.0186693e-11,2.2752882e-06,7.0186693e-11,2.2332322e-06,7.0186693e-11,2.5656857e-06
7.0286693e-11,2.3922373e-06,7.0286693e-11,2.2704206e-06,7.0286693e-11,2.2284082e-06,7.0286693e-11,2.5587117e-06
7.0386693e-11,2.387061e-06,7.0386693e-11,2.2655758e-06,7.0386693e-11,2.2236066e-06,7.0386693e-11,2.5517729e-06
7.0486693e-11,2.3819087e-06,7.0486693e-11,2.2607539e-06,7.0486693e-11,2.2188273e-06,7.0486693e-11,2.5448691e-06
7.0586693e-11,2.3767803e-06,7.0586693e-11,2.2559545e-06,7.0586693e-11,2.2140702e-06,7.0586693e-11,2.5380001e-06
7.0686693e-11,2.3716757e-06,7.0686693e-11,2.2511777e-06,7.0686693e-11,2.2093351e-06,7.0686693e-11,2.5311656e-06
7.0786693e-11,2.3665946e-06,7.0786693e-11,2.2464232e-06,7.0786693e-11,2.2046218e-06,7.0786693e-11,2.5243656e-06
7.0886693e-11,2.361537e-06,7.0886693e-11,2.2416908e-06,7.0886693e-11,2.1999303e-06,7.0886693e-11,2.5175997e-06
7.0986693e-11,2.3565027e-06,7.0986693e-11,2.2369806e-06,7.0986693e-11,2.1952605e-06,7.0986693e-11,2.5108678e-06
7.1086693e-11,2.3514916e-06,7.1086693e-11,2.2322922e-06,7.1086693e-11,2.1906121e-06,7.1086693e-11,2.5041697e-06
7.1186693e-11,2.3465035e-06,7.1186693e-11,2.2276257e-06,7.1186693e-11,2.185985e-06,7.1186693e-11,2.4975052e-06
7.1286693e-11,2.3415383e-06,7.1286693e-11,2.2229808e-06,7.1286693e-11,2.1813793e-06,7.1286693e-11,2.490874e-06
7.1386693e-11,2.3365959e-06,7.1386693e-11,2.2183574e-06,7.1386693e-11,2.1767946e-06,7.1386693e-11,2.484276e-06
7.1486693e-11,2.331676e-06,7.1486693e-11,2.2137554e-06,7.1486693e-11,2.1722309e-06,7.1486693e-11,2.477711e-06
7.1586693e-11,2.3267787e-06,7.1586693e-11,2.2091746e-06,7.1586693e-11,2.167688e-06,7.1586693e-11,2.4711789e-06
7.1686693e-11,2.3219037e-06,7.1686693e-11,2.204615e-06,7.1686693e-11,2.1631659e-06,7.1686693e-11,2.4646793e-06
7.1786693e-11,2.3170509e-06,7.1786693e-11,2.2000764e-06,7.1786693e-11,2.1586643e-06,7.1786693e-11,2.4582122e-06
7.1886693e-11,2.3122201e-06,7.1886693e-11,2.1955586e-06,7.1886693e-11,2.1541833e-06,7.1886693e-11,2.4517772e-06
7.1986693e-11,2.3074114e-06,7.1986693e-11,2.1910616e-06,7.1986693e-11,2.1497226e-06,7.1986693e-11,2.4453744e-06
7.2086693e-11,2.3026244e-06,7.2086693e-11,2.1865852e-06,7.2086693e-11,2.1452821e-06,7.2086693e-11,2.4390034e-06
7.2186693e-11,2.2978591e-06,7.2186693e-11,2.1821293e-06,7.2186693e-11,2.1408617e-06,7.2186693e-11,2.432664e-06
7.2286693e-11,2.2931154e-06,7.2286693e-11,2.1776937e-06,7.2286693e-11,2.1364613e-06,7.2286693e-11,2.4263562e-06
7.2386693e-11,2.2883932e-06,7.2386693e-11,2.1732784e-06,7.2386693e-11,2.1320808e-06,7.2386693e-11,2.4200796e-06
7.2486693e-11,2.2836922e-06,7.2486693e-11,2.1688833e-06,7.2486693e-11,2.1277201e-06,7.2486693e-11,2.4138342e-06
7.2586693e-11,2.2790125e-06,7.2586693e-11,2.1645081e-06,7.2586693e-11,2.123379e-06,7.2586693e-11,2.4076197e-06
7.2686693e-11,2.2743538e-06,7.2686693e-11,2.1601529e-06,7.2686693e-11,2.1190574e-06,7.2686693e-11,2.401436e-06
7.2786693e-11,2.2697161e-06,7.2786693e-11,2.1558174e-06,7.2786693e-11,2.1147552e-06,7.2786693e-11,2.3952829e-06
7.2886693e-11,2.2650992e-06,7.2886693e-11,2.1515016e-06,7.2886693e-11,2.1104723e-06,7.2886693e-11,2.3891602e-06
7.2986693e-11,2.260503e-06,7.2986693e-11,2.1472053e-06,7.2986693e-11,2.1062086e-06,7.2986693e-11,2.3830677e-06
7.3086693e-11,2.2559274e-06,7.3086693e-11,2.1429285e-06,7.3086693e-11,2.1019639e-06,7.3086693e-11,2.3770053e-06
7.3186693e-11,2.2513723e-06,7.3186693e-11,2.138671e-06,7.3186693e-11,2.0977382e-06,7.3186693e-11,2.3709727e-06
7.3286693e-11,2.2468376e-06,7.3286693e-11,2.1344327e-06,7.3286693e-11,2.0935314e-06,7.3286693e-11,2.3649699e-06
7.3386693e-11,2.2423231e-06,7.3386693e-11,2.1302135e-06,7.3386693e-11,2.0893433e-06,7.3386693e-11,2.3589966e-06
7.3486693e-11,2.2378288e-06,7.3486693e-11,2.1260133e-06,7.3486693e-11,2.0851738e-06,7.3486693e-11,2.3530526e-06
7.3586693e-11,2.2333545e-06,7.3586693e-11,2.121832e-06,7.3586693e-11,2.0810229e-06,7.3586693e-11,2.3471378e-06
7.3686693e-11,2.2289001e-06,7.3686693e-11,2.1176695e-06,7.3686693e-11,2.0768903e-06,7.3686693e-11,2.3412521e-06
7.3786693e-11,2.2244656e-06,7.3786693e-11,2.1135257e-06,7.3786693e-11,2.0727761e-06,7.3786693e-11,2.3353952e-06
7.3886693e-11,2.2200507e-06,7.3886693e-11,2.1094005e-06,7.3886693e-11,2.0686801e-06,7.3886693e-11,2.329567e-06
7.3986693e-11,2.2156555e-06,7.3986693e-11,2.1052937e-06,7.3986693e-11,2.0646022e-06,7.3986693e-11,2.3237673e-06
7.4086693e-11,2.2112797e-06,7.4086693e-11,2.1012053e-06,7.4086693e-11,2.0605423e-06,7.4086693e-11,2.317996e-06
7.4186693e-11,2.2069233e-06,7.4186693e-11,2.0971352e-06,7.4186693e-11,2.0565003e-06,7.4186693e-11,2.3122528e-06
7.4286693e-11,2.2025862e-06,7.4286693e-11,2.0930833e-06,7.4286693e-11,2.0524761e-06,7.4286693e-11,2.3065376e-06
7.4386693e-11,2.1982683e-06,7.4386693e-11,2.0890494e-06,7.4386693e-11,2.0484696e-06,7.4386693e-11,2.3008503e-06
7.4486693e-11,2.1939695e-06,7.4486693e-11,2.0850335e-06,7.4486693e-11,2.0444807e-06,7.4486693e-11,2.2951907e-06
7.4586693e-11,2.1896896e-06,7.4586693e-11,2.0810355e-06,7.4586693e-11,2.0405093e-06,7.4586693e-11,2.2895587e-06
7.4686693e-11,2.1854286e-06,7.4686693e-11,2.0770553e-06,7.4686693e-11,2.0365554e-06,7.4686693e-11,2.283954e-06
7.4786693e-11,2.1811864e-06,7.4786693e-11,2.0730927e-06,7.4786693e-11,2.0326188e-06,7.4786693e-11,2.2783764e-06
7.4886693e-11,2.1769629e-06,7.4886693e-11,2.0691478e-06,7.4886693e-11,2.0286994e-06,7.4886693e-11,2.272826e-06
7.4986693e-11,2.172758e-06,7.4986693e-11,2.0652204e-06,7.4986693e-11,2.0247971e-06,7.4986693e-11,2.2673024e-06
7.5086693e-11,2.1685715e-06,7.5086693e-11,2.0613103e-06,7.5086693e-11,2.0209119e-06,7.5086693e-11,2.2618056e-06
7.5186693e-11,2.1644034e-06,7.5186693e-11,2.0574176e-06,7.5186693e-11,2.0170436e-06,7.5186693e-11,2.2563353e-06
7.5286693e-11,2.1602536e-06,7.5286693e-11,2.0535421e-06,7.5286693e-11,2.0131922e-06,7.5286693e-11,2.2508915e-06
7.5386693e-11,2.156122e-06,7.5386693e-11,2.0496837e-06,7.5386693e-11,2.0093576e-06,7.5386693e-11,2.2454739e-06
7.5486693e-11,2.1520084e-06,7.5486693e-11,2.0458424e-06,7.5486693e-11,2.0055396e-06,7.5486693e-11,2.2400825e-06
7.5586693e-11,2.1479129e-06,7.5586693e-11,2.042018e-06,7.5586693e-11,2.0017383e-06,7.5586693e-11,2.234717e-06
7.5686693e-11,2.1438353e-06,7.5686693e-11,2.0382105e-06,7.5686693e-11,1.9979535e-06,7.5686693e-11,2.2293773e-06
7.5786693e-11,2.1397755e-06,7.5786693e-11,2.0344198e-06,7.5786693e-11,1.994185e-06,7.5786693e-11,2.2240633e-06
7.5886693e-11,2.1357334e-06,7.5886693e-11,2.0306457e-06,7.5886693e-11,1.990433e-06,7.5886693e-11,2.2187748e-06
7.5986693e-11,2.1317089e-06,7.5986693e-11,2.0268883e-06,7.5986693e-11,1.9866971e-06,7.5986693e-11,2.2135116e-06
7.6086693e-11,2.127702e-06,7.6086693e-11,2.0231474e-06,7.6086693e-11,1.9829775e-06,7.6086693e-11,2.2082737e-06
7.6186693e-11,2.1237125e-06,7.6186693e-11,2.0194229e-06,7.6186693e-11,1.9792739e-06,7.6186693e-11,2.2030608e-06
7.6286693e-11,2.1197404e-06,7.6286693e-11,2.0157147e-06,7.6286693e-11,1.9755864e-06,7.6286693e-11,2.1978729e-06
7.6386693e-11,2.1157856e-06,7.6386693e-11,2.0120228e-06,7.6386693e-11,1.9719148e-06,7.6386693e-11,2.1927097e-06
7.6486693e-11,2.1118479e-06,7.6486693e-11,2.008347e-06,7.6486693e-11,1.968259e-06,7.6486693e-11,2.1875712e-06
7.6586693e-11,2.1079272e-06,7.6586693e-11,2.0046874e-06,7.6586693e-11,1.9646189e-06,7.6586693e-11,2.1824571e-06
7.6686693e-11,2.1040236e-06,7.6686693e-11,2.0010437e-06,7.6686693e-11,1.9609946e-06,7.6686693e-11,2.1773674e-06
7.6786693e-11,2.1001369e-06,7.6786693e-11,1.997416e-06,7.6786693e-11,1.9573858e-06,7.6786693e-11,2.172302e-06
7.6886693e-11,2.096267e-06,7.6886693e-11,1.9938041e-06,7.6886693e-11,1.9537926e-06,7.6886693e-11,2.1672606e-06
7.6986693e-11,2.0924138e-06,7.6986693e-11,1.9902079e-06,7.6986693e-11,1.9502148e-06,7.6986693e-11,2.1622431e-06
7.7086693e-11,2.0885773e-06,7.7086693e-11,1.9866274e-06,7.7086693e-11,1.9466524e-06,7.7086693e-11,2.1572494e-06
7.7186693e-11,2.0847573e-06,7.7186693e-11,1.9830625e-06,7.7186693e-11,1.9431053e-06,7.7186693e-11,2.1522794e-06
7.7286693e-11,2.0809538e-06,7.7286693e-11,1.9795131e-06,7.7286693e-11,1.9395734e-06,7.7286693e-11,2.1473329e-06
7.7386693e-11,2.0771666e-06,7.7386693e-11,1.9759791e-06,7.7386693e-11,1.9360566e-06,7.7386693e-11,2.1424098e-06
7.7486693e-11,2.0733958e-06,7.7486693e-11,1.9724605e-06,7.7486693e-11,1.9325549e-06,7.7486693e-11,2.13751e-06
7.7586693e-11,2.0696411e-06,7.7586693e-11,1.9689571e-06,7.7586693e-11,1.9290682e-06,7.7586693e-11,2.1326333e-06
7.7686693e-11,2.0659026e-06,7.7686693e-11,1.9654689e-06,7.7686693e-11,1.9255964e-06,7.7686693e-11,2.1277796e-06
7.7786693e-11,2.0621801e-06,7.7786693e-11,1.9619959e-06,7.7786693e-11,1.9221394e-06,7.7786693e-11,2.1229487e-06
7.7886693e-11,2.0584736e-06,7.7886693e-11,1.9585378e-06,7.7886693e-11,1.9186972e-06,7.7886693e-11,2.1181406e-06
7.7986693e-11,2.0547829e-06,7.7986693e-11,1.9550947e-06,7.7986693e-11,1.9152697e-06,7.7986693e-11,2.1133551e-06
7.8086693e-11,2.051108e-06,7.8086693e-11,1.9516664e-06,7.8086693e-11,1.9118567e-06,7.8086693e-11,2.1085921e-06
7.8186693e-11,2.0474488e-06,7.8186693e-11,1.9482529e-06,7.8186693e-11,1.9084584e-06,7.8186693e-11,2.1038515e-06
7.8286693e-11,2.0438052e-06,7.8286693e-11,1.9448541e-06,7.8286693e-11,1.9050745e-06,7.8286693e-11,2.0991331e-06
7.8386693e-11,2.0401771e-06,7.8386693e-11,1.94147e-06,7.8386693e-11,1.901705e-06,7.8386693e-11,2.0944368e-06
7.8486693e-11,2.0365645e-06,7.8486693e-11,1.9381004e-06,7.8486693e-11,1.8983498e-06,7.8486693e-11,2.0897625e-06
7.8586693e-11,2.0329672e-06,7.8586693e-11,1.9347452e-06,7.8586693e-11,1.8950088e-06,7.8586693e-11,2.08511e-06
7.8686693e-11,2.0293852e-06,7.8686693e-11,1.9314045e-06,7.8686693e-11,1.8916821e-06,7.8686693e-11,2.0804793e-06
7.8786693e-11,2.0258184e-06,7.8786693e-11,1.928078e-06,7.8786693e-11,1.8883695e-06,7.8786693e-11,2.0758702e-06
7.8886693e-11,2.0222668e-06,7.8886693e-11,1.9247658e-06,7.8886693e-11,1.8850708e-06,7.8886693e-11,2.0712827e-06
7.8986693e-11,2.0187301e-06,7.8986693e-11,1.9214678e-06,7.8986693e-11,1.8817862e-06,7.8986693e-11,2.0667165e-06
7.9086693e-11,2.0152085e-06,7.9086693e-11,1.9181838e-06,7.9086693e-11,1.8785155e-06,7.9086693e-11,2.0621716e-06
7.9186693e-11,2.0117016e-06,7.9186693e-11,1.9149139e-06,7.9186693e-11,1.8752586e-06,7.9186693e-11,2.0576478e-06
7.9286693e-11,2.0082096e-06,7.9286693e-11,1.9116579e-06,7.9286693e-11,1.8720154e-06,7.9286693e-11,2.0531451e-06
7.9386693e-11,2.0047323e-06,7.9386693e-11,1.9084157e-06,7.9386693e-11,1.868786e-06,7.9386693e-11,2.0486633e-06
7.9486693e-11,2.0012696e-06,7.9486693e-11,1.9051874e-06,7.9486693e-11,1.8655701e-06,7.9486693e-11,2.0442023e-06
7.9586693e-11,1.9978215e-06,7.9586693e-11,1.9019727e-06,7.9586693e-11,1.8623678e-06,7.9586693e-11,2.039762e-06
7.9686693e-11,1.9943878e-06,7.9686693e-11,1.8987717e-06,7.9686693e-11,1.859179e-06,7.9686693e-11,2.0353424e-06
7.9786693e-11,1.9909686e-06,7.9786693e-11,1.8955842e-06,7.9786693e-11,1.8560036e-06,7.9786693e-11,2.0309431e-06
7.9886693e-11,1.9875636e-06,7.9886693e-11,1.8924102e-06,7.9886693e-11,1.8528416e-06,7.9886693e-11,2.0265643e-06
7.9986693e-11,1.9841729e-06,7.9986693e-11,1.8892496e-06,7.9986693e-11,1.8496928e-06,7.9986693e-11,2.0222057e-06
8.0086693e-11,1.9807964e-06,8.0086693e-11,1.8861024e-06,8.0086693e-11,1.8465572e-06,8.0086693e-11,2.0178673e-06
8.0186693e-11,1.9774339e-06,8.0186693e-11,1.8829684e-06,8.0186693e-11,1.8434348e-06,8.0186693e-11,2.0135489e-06
8.0286693e-11,1.9740855e-06,8.0286693e-11,1.8798476e-06,8.0286693e-11,1.8403254e-06,8.0286693e-11,2.0092504e-06
8.0386693e-11,1.970751e-06,8.0386693e-11,1.8767399e-06,8.0386693e-11,1.8372291e-06,8.0386693e-11,2.0049718e-06
8.0486693e-11,1.9674303e-06,8.0486693e-11,1.8736453e-06,8.0486693e-11,1.8341457e-06,8.0486693e-11,2.0007129e-06
8.0586693e-11,1.9641234e-06,8.0586693e-11,1.8705637e-06,8.0586693e-11,1.8310751e-06,8.0586693e-11,1.9964736e-06
8.0686693e-11,1.9608302e-06,8.0686693e-11,1.8674949e-06,8.0686693e-11,1.8280174e-06,8.0686693e-11,1.9922538e-06
8.0786693e-11,1.9575507e-06,8.0786693e-11,1.864439e-06,8.0786693e-11,1.8249724e-06,8.0786693e-11,1.9880534e-06
8.0886693e-11,1.9542847e-06,8.0886693e-11,1.8613959e-06,8.0886693e-11,1.8219401e-06,8.0886693e-11,1.9838724e-06
8.0986693e-11,1.9510321e-06,8.0986693e-11,1.8583654e-06,8.0986693e-11,1.8189204e-06,8.0986693e-11,1.9797105e-06
8.1086693e-11,1.947793e-06,8.1086693e-11,1.8553476e-06,8.1086693e-11,1.8159132e-06,8.1086693e-11,1.9755678e-06
8.1186693e-11,1.9445673e-06,8.1186693e-11,1.8523424e-06,8.1186693e-11,1.8129185e-06,8.1186693e-11,1.971444e-06
8.1286693e-11,1.9413548e-06,8.1286693e-11,1.8493496e-06,8.1286693e-11,1.8099362e-06,8.1286693e-11,1.9673392e-06
8.1386693e-11,1.9381554e-06,8.1386693e-11,1.8463692e-06,8.1386693e-11,1.8069663e-06,8.1386693e-11,1.9632532e-06
8.1486693e-11,1.9349692e-06,8.1486693e-11,1.8434012e-06,8.1486693e-11,1.8040087e-06,8.1486693e-11,1.9591859e-06
8.1586693e-11,1.9317961e-06,8.1586693e-11,1.8404455e-06,8.1586693e-11,1.8010632e-06,8.1586693e-11,1.9551372e-06
8.1686693e-11,1.9286359e-06,8.1686693e-11,1.837502e-06,8.1686693e-11,1.79813e-06,8.1686693e-11,1.951107e-06
8.1786693e-11,1.9254887e-06,8.1786693e-11,1.8345706e-06,8.1786693e-11,1.7952088e-06,8.1786693e-11,1.9470952e-06
8.1886693e-11,1.9223543e-06,8.1886693e-11,1.8316513e-06,8.1886693e-11,1.7922996e-06,8.1886693e-11,1.9431018e-06
8.1986693e-11,1.9192326e-06,8.1986693e-11,1.8287441e-06,8.1986693e-11,1.7894025e-06,8.1986693e-11,1.9391266e-06
8.2086693e-11,1.9161237e-06,8.2086693e-11,1.8258488e-06,8.2086693e-11,1.7865172e-06,8.2086693e-11,1.9351695e-06
8.2186693e-11,1.9130274e-06,8.2186693e-11,1.8229653e-06,8.2186693e-11,1.7836437e-06,8.2186693e-11,1.9312304e-06
8.2286693e-11,1.9099436e-06,8.2286693e-11,1.8200937e-06,8.2286693e-11,1.7807821e-06,8.2286693e-11,1.9273093e-06
8.2386693e-11,1.9068724e-06,8.2386693e-11,1.8172339e-06,8.2386693e-11,1.7779321e-06,8.2386693e-11,1.9234061e-06
8.2486693e-11,1.9038136e-06,8.2486693e-11,1.8143857e-06,8.2486693e-11,1.7750939e-06,8.2486693e-11,1.9195206e-06
8.2586693e-11,1.9007672e-06,8.2586693e-11,1.8115492e-06,8.2586693e-11,1.7722672e-06,8.2586693e-11,1.9156528e-06
8.2686693e-11,1.897733e-06,8.2686693e-11,1.8087243e-06,8.2686693e-11,1.769452e-06,8.2686693e-11,1.9118025e-06
8.2786693e-11,1.8947111e-06,8.2786693e-11,1.8059108e-06,8.2786693e-11,1.7666483e-06,8.2786693e-11,1.9079697e-06
8.2886693e-11,1.8917014e-06,8.2886693e-11,1.8031088e-06,8.2886693e-11,1.763856e-06,8.2886693e-11,1.9041543e-06
8.2986693e-11,1.8887038e-06,8.2986693e-11,1.8003182e-06,8.2986693e-11,1.7610751e-06,8.2986693e-11,1.9003563e-06
8.3086693e-11,1.8857182e-06,8.3086693e-11,1.797539e-06,8.3086693e-11,1.7583055e-06,8.3086693e-11,1.8965754e-06
8.3186693e-11,1.8827446e-06,8.3186693e-11,1.7947709e-06,8.3186693e-11,1.7555471e-06,8.3186693e-11,1.8928116e-06
8.3286693e-11,1.879783e-06,8.3286693e-11,1.7920141e-06,8.3286693e-11,1.7527999e-06,8.3286693e-11,1.8890649e-06
8.3386693e-11,1.8768332e-06,8.3386693e-11,1.7892684e-06,8.3386693e-11,1.7500638e-06,8.3386693e-11,1.8853352e-06
8.3486693e-11,1.8738952e-06,8.3486693e-11,1.7865338e-06,8.3486693e-11,1.7473387e-06,8.3486693e-11,1.8816223e-06
8.3586693e-11,1.8709689e-06,8.3586693e-11,1.7838103e-06,8.3586693e-11,1.7446247e-06,8.3586693e-11,1.8779261e-06
8.3686693e-11,1.8680543e-06,8.3686693e-11,1.7810977e-06,8.3686693e-11,1.7419216e-06,8.3686693e-11,1.8742467e-06
8.3786693e-11,1.8651513e-06,8.3786693e-11,1.778396e-06,8.3786693e-11,1.7392294e-06,8.3786693e-11,1.8705838e-06
8.3886693e-11,1.8622599e-06,8.3886693e-11,1.7757052e-06,8.3886693e-11,1.736548e-06,8.3886693e-11,1.8669375e-06
8.3986693e-11,1.8593799e-06,8.3986693e-11,1.7730251e-06,8.3986693e-11,1.7338774e-06,8.3986693e-11,1.8633076e-06
8.4086693e-11,1.8565114e-06,8.4086693e-11,1.7703558e-06,8.4086693e-11,1.7312175e-06,8.4086693e-11,1.859694e-06
8.4186693e-11,1.8536543e-06,8.4186693e-11,1.7676972e-06,8.4186693e-11,1.7285682e-06,8.4186693e-11,1.8560966e-06
8.4286693e-11,1.8508085e-06,8.4286693e-11,1.7650492e-06,8.4286693e-11,1.7259296e-06,8.4286693e-11,1.8525155e-06
8.4386693e-11,1.847974e-06,8.4386693e-11,1.7624118e-06,8.4386693e-11,1.7233015e-06,8.4386693e-11,1.8489504e-06
8.4486693e-11,1.8451507e-06,8.4486693e-11,1.7597849e-06,8.4486693e-11,1.7206839e-06,8.4486693e-11,1.8454014e-06
8.4586693e-11,1.8423385e-06,8.4586693e-11,1.7571685e-06,8.4586693e-11,1.7180768e-06,8.4586693e-11,1.8418682e-06
8.4686693e-11,1.8395374e-06,8.4686693e-11,1.7545625e-06,8.4686693e-11,1.71548e-06,8.4686693e-11,1.8383509e-06
8.4786693e-11,1.8367474e-06,8.4786693e-11,1.7519669e-06,8.4786693e-11,1.7128936e-06,8.4786693e-11,1.8348494e-06
8.4886693e-11,1.8339684e-06,8.4886693e-11,1.7493815e-06,8.4886693e-11,1.7103175e-06,8.4886693e-11,1.8313635e-06
8.4986693e-11,1.8312002e-06,8.4986693e-11,1.7468064e-06,8.4986693e-11,1.7077515e-06,8.4986693e-11,1.8278932e-06
8.5086693e-11,1.828443e-06,8.5086693e-11,1.7442415e-06,8.5086693e-11,1.7051958e-06,8.5086693e-11,1.8244385e-06
8.5186693e-11,1.8256966e-06,8.5186693e-11,1.7416868e-06,8.5186693e-11,1.7026502e-06,8.5186693e-11,1.8209991e-06
8.5286693e-11,1.822961e-06,8.5286693e-11,1.7391422e-06,8.5286693e-11,1.7001146e-06,8.5286693e-11,1.8175751e-06
8.5386693e-11,1.820236e-06,8.5386693e-11,1.7366076e-06,8.5386693e-11,1.6975891e-06,8.5386693e-11,1.8141664e-06
8.5486693e-11,1.8175218e-06,8.5486693e-11,1.734083e-06,8.5486693e-11,1.6950736e-06,8.5486693e-11,1.8107729e-06
8.5586693e-11,1.8148181e-06,8.5586693e-11,1.7315684e-06,8.5586693e-11,1.692568e-06,8.5586693e-11,1.8073945e-06
8.5686693e-11,1.8121251e-06,8.5686693e-11,1.7290637e-06,8.5686693e-11,1.6900722e-06,8.5686693e-11,1.8040311e-06
8.5786693e-11,1.8094425e-06,8.5786693e-11,1.7265688e-06,8.5786693e-11,1.6875863e-06,8.5786693e-11,1.8006827e-06
8.5886693e-11,1.8067704e-06,8.5886693e-11,1.7240837e-06,8.5886693e-11,1.6851101e-06,8.5886693e-11,1.7973491e-06
8.5986693e-11,1.8041087e-06,8.5986693e-11,1.7216084e-06,8.5986693e-11,1.6826437e-06,8.5986693e-11,1.7940304e-06
8.6086693e-11,1.8014574e-06,8.6086693e-11,1.7191428e-06,8.6086693e-11,1.6801869e-06,8.6086693e-11,1.7907263e-06
8.6186693e-11,1.7988164e-06,8.6186693e-11,1.7166869e-06,8.6186693e-11,1.6777398e-06,8.6186693e-11,1.7874369e-06
8.6286693e-11,1.7961856e-06,8.6286693e-11,1.7142405e-06,8.6286693e-11,1.6753022e-06,8.6286693e-11,1.7841621e-06
8.6386693e-11,1.7935651e-06,8.6386693e-11,1.7118038e-06,8.6386693e-11,1.6728742e-06,8.6386693e-11,1.7809018e-06
8.6486693e-11,1.7909547e-06,8.6486693e-11,1.7093765e-06,8.6486693e-11,1.6704556e-06,8.6486693e-11,1.7776559e-06
8.6586693e-11,1.7883544e-06,8.6586693e-11,1.7069588e-06,8.6586693e-11,1.6680465e-06,8.6586693e-11,1.7744243e-06
8.6686693e-11,1.7857642e-06,8.6686693e-11,1.7045504e-06,8.6686693e-11,1.6656468e-06,8.6686693e-11,1.771207e-06
8.6786693e-11,1.783184e-06,8.6786693e-11,1.7021515e-06,8.6786693e-11,1.6632564e-06,8.6786693e-11,1.7680039e-06
8.6886693e-11,1.7806139e-06,8.6886693e-11,1.6997619e-06,8.6886693e-11,1.6608753e-06,8.6886693e-11,1.7648149e-06
8.6986693e-11,1.7780536e-06,8.6986693e-11,1.6973816e-06,8.6986693e-11,1.6585035e-06,8.6986693e-11,1.7616399e-06
8.7086693e-11,1.7755032e-06,8.7086693e-11,1.6950105e-06,8.7086693e-11,1.6561409e-06,8.7086693e-11,1.758479e-06
8.7186693e-11,1.7729627e-06,8.7186693e-11,1.6926487e-06,8.7186693e-11,1.6537874e-06,8.7186693e-11,1.7553319e-06
8.7286693e-11,1.7704319e-06,8.7286693e-11,1.690296e-06,8.7286693e-11,1.6514431e-06,8.7286693e-11,1.7521986e-06
8.7386693e-11,1.7679109e-06,8.7386693e-11,1.6879524e-06,8.7386693e-11,1.6491079e-06,8.7386693e-11,1.7490791e-06
8.7486693e-11,1.7653996e-06,8.7486693e-11,1.6856179e-06,8.7486693e-11,1.6467816e-06,8.7486693e-11,1.7459733e-06
8.7586693e-11,1.7628979e-06,8.7586693e-11,1.6832925e-06,8.7586693e-11,1.6444644e-06,8.7586693e-11,1.7428811e-06
8.7686693e-11,1.7604059e-06,8.7686693e-11,1.680976e-06,8.7686693e-11,1.6421561e-06,8.7686693e-11,1.7398024e-06
8.7786693e-11,1.7579234e-06,8.7786693e-11,1.6786685e-06,8.7786693e-11,1.6398567e-06,8.7786693e-11,1.7367372e-06
8.7886693e-11,1.7554504e-06,8.7886693e-11,1.67637e-06,8.7886693e-11,1.6375662e-06,8.7886693e-11,1.7336854e-06
8.7986693e-11,1.7529869e-06,8.7986693e-11,1.6740802e-06,8.7986693e-11,1.6352845e-06,8.7986693e-11,1.7306469e-06
8.8086693e-11,1.7505329e-06,8.8086693e-11,1.6717994e-06,8.8086693e-11,1.6330116e-06,8.8086693e-11,1.7276217e-06
8.8186693e-11,1.7480882e-06,8.8186693e-11,1.6695273e-06,8.8186693e-11,1.6307474e-06,8.8186693e-11,1.7246096e-06
8.8286693e-11,1.7456529e-06,8.8286693e-11,1.6672639e-06,8.8286693e-11,1.628492e-06,8.8286693e-11,1.7216107e-06
8.8386693e-11,1.7432269e-06,8.8386693e-11,1.6650092e-06,8.8386693e-11,1.6262451e-06,8.8386693e-11,1.7186249e-06
8.8486693e-11,1.7408102e-06,8.8486693e-11,1.6627633e-06,8.8486693e-11,1.6240069e-06,8.8486693e-11,1.715652e-06
8.8586693e-11,1.7384027e-06,8.8586693e-11,1.6605259e-06,8.8586693e-11,1.6217773e-06,8.8586693e-11,1.712692e-06
8.8686693e-11,1.7360044e-06,8.8686693e-11,1.6582971e-06,8.8686693e-11,1.6195562e-06,8.8686693e-11,1.7097449e-06
8.8786693e-11,1.7336152e-06,8.8786693e-11,1.6560769e-06,8.8786693e-11,1.6173436e-06,8.8786693e-11,1.7068106e-06
8.8886693e-11,1.7312351e-06,8.8886693e-11,1.6538652e-06,8.8886693e-11,1.6151394e-06,8.8886693e-11,1.703889e-06
8.8986693e-11,1.728864e-06,8.8986693e-11,1.651662e-06,8.8986693e-11,1.6129437e-06,8.8986693e-11,1.70098e-06
8.9086693e-11,1.726502e-06,8.9086693e-11,1.6494672e-06,8.9086693e-11,1.6107563e-06,8.9086693e-11,1.6980836e-06
8.9186693e-11,1.7241489e-06,8.9186693e-11,1.6472808e-06,8.9186693e-11,1.6085773e-06,8.9186693e-11,1.6951998e-06
8.9286693e-11,1.7218048e-06,8.9286693e-11,1.6451027e-06,8.9286693e-11,1.6064066e-06,8.9286693e-11,1.6923284e-06
8.9386693e-11,1.7194696e-06,8.9386693e-11,1.642933e-06,8.9386693e-11,1.6042442e-06,8.9386693e-11,1.6894694e-06
