EventID,ParticleName,IncidentEnergy_keV,TotalEdep_keV,MaxDepthSiC_um,TrackLength_mm,NumSteps,NumSecondaries,MeanEdepPerStep_keV,EdepStdDev_keV,ParticleStopped,FinalKineticEnergy_keV,EnergyEscapeFraction,BraggPeakDepth_um,BraggPeakIntensity_keV,SecondaryTypes
210,e-,100.000000,100.000000,16.385609,0.053595,13,0,7.692308,4.814891,true,-0.000000,-0.000000,6.491026,16.037964,
211,e-,100.000000,100.000000,25.783376,0.060656,14,0,7.142857,5.871967,true,0.000000,0.000000,17.648593,24.194697,
212,e-,100.000000,100.000000,13.883508,0.044675,11,0,9.090909,7.911978,true,-0.000000,-0.000000,13.092606,26.167458,
213,e-,100.000000,100.000000,9.306720,0.061733,23,0,4.347826,4.379455,true,-0.000000,-0.000000,6.986547,21.438436,
214,e-,100.000000,100.000000,31.925402,0.061040,15,0,6.666667,6.033114,true,-0.000000,-0.000000,23.890531,24.917140,
215,e-,100.000000,100.000000,10.400100,0.050159,12,0,8.333333,6.894205,true,-0.000000,-0.000000,8.359361,23.551055,
216,e-,100.000000,100.000000,13.426699,0.044439,12,0,8.333333,7.744869,true,0.000000,0.000000,13.426699,29.923429,
217,e-,100.000000,100.000000,35.199758,0.054785,13,0,7.692308,5.253134,true,0.000000,0.000000,35.199758,20.944402,
218,e-,100.000000,100.000000,32.485307,0.057090,14,0,7.142857,5.593338,true,0.000000,0.000000,32.485307,21.281022,
219,e-,100.000000,100.000000,13.983695,0.056913,19,0,5.263158,4.732208,true,-0.000000,-0.000000,3.057715,22.911055,
220,e-,100.000000,100.000000,21.156153,0.061255,15,0,6.666667,5.736615,true,0.000000,0.000000,15.647615,23.083745,
221,e-,100.000000,100.000000,25.164940,0.069036,16,0,6.250000,4.865772,true,0.000000,0.000000,21.521585,17.996295,
222,e-,100.000000,100.000000,24.462169,0.061566,15,0,6.666667,4.621297,true,0.000000,0.000000,16.584145,20.825872,
223,e-,100.000000,100.000000,34.920838,0.056800,14,0,7.142857,5.731024,true,-0.000000,-0.000000,34.920838,20.063710,
224,e-,100.000000,100.000000,23.011307,0.058703,14,0,7.142857,5.693224,true,0.000000,0.000000,18.695654,22.667976,
225,e-,100.000000,55.288993,11.389066,0.038510,12,0,4.607416,2.995973,false,44.711007,0.447110,11.387999,11.318028,
226,e-,100.000000,100.000000,25.279378,0.040324,11,0,9.090909,10.779158,true,-0.000000,-0.000000,18.126038,38.394828,
227,e-,100.000000,49.228855,12.370317,0.042415,12,0,4.102405,3.188231,false,50.771145,0.507711,9.424300,13.621688,
228,e-,100.000000,100.000000,24.708754,0.045666,11,0,9.090909,5.810037,true,0.000000,0.000000,22.591396,21.940828,
229,e-,100.000000,29.402821,9.067708,0.033474,11,0,2.672984,1.330718,false,70.597179,0.705972,9.067708,5.982111,
230,e-,100.000000,100.000000,18.608614,0.061336,15,0,6.666667,4.468181,true,-0.000000,-0.000000,18.608614,17.588364,
231,e-,100.000000,100.000000,30.442553,0.043953,11,0,9.090909,9.168746,true,0.000000,0.000000,30.442553,33.730351,
232,e-,100.000000,100.000000,39.258778,0.070595,17,0,5.882353,4.134416,true,0.000000,0.000000,36.434900,14.676488,
233,e-,100.000000,100.000000,36.044009,0.062189,15,0,6.666667,4.593620,true,-0.000000,-0.000000,36.044009,17.282443,
234,e-,100.000000,100.000000,21.826094,0.051912,13,0,7.692308,5.593382,true,-0.000000,-0.000000,19.100520,20.580609,
235,e-,100.000000,100.000000,17.112345,0.059209,14,0,7.142857,6.836492,true,-0.000000,-0.000000,16.207481,23.899073,
236,e-,100.000000,100.000000,14.730464,0.041640,10,0,10.000000,8.330677,true,-0.000000,-0.000000,13.417119,26.900875,
237,e-,100.000000,100.000000,18.066545,0.054647,13,0,7.692308,4.458492,true,0.000000,0.000000,18.066545,20.901208,
238,e-,100.000000,100.000000,29.893570,0.065814,15,0,6.666667,4.763126,true,0.000000,0.000000,29.893570,21.325851,
239,e-,100.000000,100.000000,23.697473,0.051531,13,0,7.692308,6.113651,true,-0.000000,-0.000000,16.790976,20.107225,
240,e-,100.000000,100.000000,14.673356,0.049389,12,0,8.333333,8.955796,true,0.000000,0.000000,12.648652,34.032895,
241,e-,100.000000,100.000000,39.082889,0.058253,14,0,7.142857,4.444157,true,0.000000,0.000000,38.841889,15.283184,
242,e-,100.000000,100.000000,17.186957,0.059827,14,0,7.142857,5.765291,true,-0.000000,-0.000000,3.235311,22.247286,
243,e-,100.000000,100.000000,38.605039,0.066511,16,0,6.250000,4.476964,true,-0.000000,-0.000000,38.223989,19.204403,
244,e-,100.000000,100.000000,23.090437,0.055454,14,0,7.142857,5.003341,true,0.000000,0.000000,21.090118,16.761031,
245,e-,100.000000,100.000000,23.376143,0.056866,14,0,7.142857,4.413557,true,-0.000000,-0.000000,19.166836,15.666258,
246,e-,100.000000,100.000000,30.115304,0.055931,14,0,7.142857,4.868415,true,0.000000,0.000000,29.787846,17.826545,
247,e-,100.000000,100.000000,31.857568,0.057527,14,0,7.142857,5.926327,true,-0.000000,-0.000000,30.800243,26.694408,
248,e-,100.000000,100.000000,20.657610,0.066179,16,0,6.250000,4.542693,true,-0.000000,-0.000000,17.814057,20.123985,
249,e-,100.000000,100.000000,19.610231,0.061418,15,0,6.666667,5.154103,true,0.000000,0.000000,13.401868,23.001822,
250,e-,100.000000,100.000000,15.417041,0.060347,18,0,5.555556,5.014648,true,0.000000,0.000000,14.657830,19.952078,
251,e-,100.000000,100.000000,15.940038,0.057437,14,0,7.142857,4.621243,true,-0.000000,-0.000000,13.325521,16.459905,
252,e-,100.000000,100.000000,27.299933,0.048083,12,0,8.333333,5.072190,true,0.000000,0.000000,26.832911,17.848953,
253,e-,100.000000,100.000000,28.276804,0.065823,15,0,6.666667,5.503803,true,-0.000000,-0.000000,28.276804,25.125358,
254,e-,100.000000,100.000000,17.549892,0.053140,13,0,7.692308,5.809743,true,-0.000000,-0.000000,7.711322,20.275699,
255,e-,100.000000,51.255680,8.290548,0.035722,12,0,4.271307,3.015456,false,48.744320,0.487443,2.991890,10.661721,
256,e-,100.000000,100.000000,29.861059,0.062891,15,0,6.666667,4.089604,true,0.000000,0.000000,28.836092,15.875837,
257,e-,100.000000,100.000000,34.427051,0.054997,13,0,7.692308,5.473929,true,0.000000,0.000000,33.769558,21.228011,
258,e-,100.000000,100.000000,29.567011,0.055584,14,0,7.142857,5.650093,true,0.000000,0.000000,25.203313,22.121192,
259,e-,100.000000,100.000000,33.509709,0.058552,14,0,7.142857,5.177694,true,0.000000,0.000000,31.410353,20.868951,
260,e-,100.000000,100.000000,20.981907,0.058076,14,0,7.142857,5.070085,true,0.000000,0.000000,19.808955,18.848331,
261,e-,100.000000,100.000000,36.678310,0.059036,14,0,7.142857,4.884622,true,-0.000000,-0.000000,34.485854,16.524682,
262,e-,100.000000,100.000000,29.233347,0.049706,12,0,8.333333,5.605440,true,-0.000000,-0.000000,29.061277,24.541040,
263,e-,100.000000,100.000000,25.894960,0.055185,14,0,7.142857,6.249689,true,0.000000,0.000000,24.467850,24.168574,
264,e-,100.000000,100.000000,9.604748,0.054406,15,0,6.666667,5.624544,true,-0.000000,-0.000000,8.801376,22.445613,
265,e-,100.000000,100.000000,34.207671,0.051497,13,0,7.692308,4.521589,true,0.000000,0.000000,34.207671,16.916636,
266,e-,100.000000,100.000000,24.029309,0.047118,12,0,8.333333,6.376961,true,0.000000,0.000000,19.865785,19.479456,
267,e-,100.000000,100.000000,20.731711,0.055812,14,0,7.142857,4.625165,true,0.000000,0.000000,20.731711,20.530042,
268,e-,100.000000,100.000000,17.209625,0.055645,14,0,7.142857,6.354947,true,0.000000,0.000000,16.099080,23.921002,
269,e-,100.000000,100.000000,20.693194,0.047344,12,0,8.333333,5.796147,true,0.000000,0.000000,16.348099,18.606866,
270,e-,100.000000,49.411099,16.337822,0.045441,13,0,3.800854,2.556249,false,50.588901,0.505889,6.246835,9.611206,
271,e-,100.000000,100.000000,21.060148,0.053276,13,0,7.692308,6.987982,true,-0.000000,-0.000000,21.060148,24.544202,
272,e-,100.000000,22.574203,7.820276,0.019200,7,0,3.224886,1.325767,false,77.425797,0.774258,3.277083,5.706143,
273,e-,100.000000,100.000000,41.939634,0.059355,14,0,7.142857,5.539212,true,0.000000,0.000000,40.692178,22.760813,
274,e-,100.000000,100.000000,15.529735,0.054035,14,0,7.142857,4.833710,true,-0.000000,-0.000000,15.365228,18.843438,
275,e-,100.000000,100.000000,21.815870,0.069171,16,0,6.250000,4.818638,true,0.000000,0.000000,21.815870,22.616733,
276,e-,100.000000,100.000000,40.514193,0.063298,15,0,6.666667,6.173621,true,0.000000,0.000000,38.933108,23.642663,
277,e-,100.000000,100.000000,24.979229,0.054079,13,0,7.692308,3.661049,true,0.000000,0.000000,22.752064,13.841527,
278,e-,100.000000,100.000000,30.978991,0.064801,15,0,6.666667,6.049806,true,0.000000,0.000000,22.887879,24.693518,
279,e-,100.000000,12.501295,4.678996,0.012614,6,0,2.083549,1.007308,false,87.498705,0.874987,4.678996,3.225452,
280,e-,100.000000,56.198234,7.689801,0.042660,14,0,4.014160,3.299314,false,43.801766,0.438018,2.933707,15.570249,
281,e-,100.000000,100.000000,28.473530,0.046682,12,0,8.333333,5.326840,true,-0.000000,-0.000000,23.677442,18.725293,
282,e-,100.000000,100.000000,40.560103,0.060586,14,0,7.142857,6.043168,true,0.000000,0.000000,39.571753,25.313607,
283,e-,100.000000,71.935613,8.567621,0.042583,16,0,4.495976,2.942325,false,28.064387,0.280644,8.567621,11.716345,
284,e-,100.000000,100.000000,30.062567,0.056491,14,0,7.142857,4.623628,true,0.000000,0.000000,30.062567,17.246116,
285,e-,100.000000,41.300465,6.055345,0.029122,11,0,3.754588,3.576718,false,58.699535,0.586995,4.861695,13.164427,
286,e-,100.000000,100.000000,37.936870,0.060602,14,0,7.142857,5.889554,true,0.000000,0.000000,33.692174,24.349748,
287,e-,100.000000,100.000000,25.070662,0.055277,13,0,7.692308,5.626849,true,-0.000000,-0.000000,24.345553,22.399532,
288,e-,100.000000,100.000000,31.246229,0.059366,14,0,7.142857,5.986429,true,-0.000000,-0.000000,27.085135,21.035968,
289,e-,100.000000,100.000000,14.654871,0.054613,13,0,7.692308,5.923904,true,0.000000,0.000000,8.532332,23.490762,
290,e-,100.000000,100.000000,31.644332,0.058541,14,0,7.142857,5.241118,true,-0.000000,-0.000000,24.277851,20.887839,
291,e-,100.000000,100.000000,39.052034,0.055770,14,0,7.142857,5.543018,true,0.000000,0.000000,39.052034,21.131968,
292,e-,100.000000,100.000000,26.113078,0.045407,11,0,9.090909,7.875266,true,0.000000,0.000000,19.958857,27.419371,
293,e-,100.000000,100.000000,29.507020,0.050228,13,0,7.692308,6.043056,true,-0.000000,-0.000000,28.427087,24.866525,
294,e-,100.000000,100.000000,27.982163,0.062528,15,0,6.666667,5.041800,true,0.000000,0.000000,21.673321,21.862223,
295,e-,100.000000,100.000000,28.404153,0.064216,15,0,6.666667,4.369767,true,0.000000,0.000000,27.245548,18.141504,
296,e-,100.000000,56.627466,14.358908,0.047412,14,0,4.044819,2.052787,false,43.372534,0.433725,9.856101,8.833708,
297,e-,100.000000,100.000000,39.188508,0.057164,13,0,7.692308,5.739908,true,0.000000,0.000000,38.915023,24.064100,
298,e-,100.000000,100.000000,32.915908,0.057461,14,0,7.142857,4.621698,true,0.000000,0.000000,32.905681,17.659423,
299,e-,100.000000,100.000000,27.919613,0.052626,13,0,7.692308,5.980707,true,0.000000,0.000000,25.423358,19.771229,
300,e-,100.000000,75.032685,22.605897,0.057871,18,0,4.168483,3.215820,false,24.967315,0.249673,5.522489,13.217664,
301,e-,100.000000,100.000000,13.991085,0.059474,15,0,6.666667,3.957993,true,0.000000,0.000000,13.933212,17.511552,
302,e-,100.000000,100.000000,18.478284,0.056369,14,0,7.142857,4.156611,true,0.000000,0.000000,16.598698,16.121872,
303,e-,100.000000,100.000000,28.788055,0.050105,12,0,8.333333,6.475050,true,0.000000,0.000000,27.929008,24.509235,
304,e-,100.000000,55.506585,5.979342,0.040078,15,0,3.700439,4.397704,false,44.493415,0.444934,2.709439,19.998683,
305,e-,100.000000,100.000000,24.569252,0.062999,15,0,6.666667,4.046040,true,0.000000,0.000000,21.645414,14.681883,
306,e-,100.000000,100.000000,17.140537,0.072407,17,0,5.882353,5.498252,true,0.000000,0.000000,10.037029,24.071218,
307,e-,100.000000,100.000000,28.991586,0.040123,10,0,10.000000,9.210534,true,0.000000,0.000000,19.364864,31.120895,
308,e-,100.000000,42.457225,11.223691,0.040045,12,0,3.538102,2.206443,false,57.542775,0.575428,6.551714,8.997476,
309,e-,100.000000,100.000000,17.132199,0.059736,14,0,7.142857,6.628593,true,-0.000000,-0.000000,12.887887,27.256714,
310,e-,100.000000,100.000000,36.868547,0.054910,14,0,7.142857,7.241906,true,0.000000,0.000000,36.555972,24.375018,
311,e-,100.000000,100.000000,22.709019,0.049731,12,0,8.333333,5.564074,true,0.000000,0.000000,22.709019,24.355755,
312,e-,100.000000,100.000000,19.809022,0.045931,11,0,9.090909,9.414355,true,-0.000000,-0.000000,18.360774,28.443243,
313,e-,100.000000,100.000000,16.707877,0.061919,15,0,6.666667,4.191867,true,-0.000000,-0.000000,16.707877,14.632611,
314,e-,100.000000,100.000000,25.838828,0.059119,14,0,7.142857,5.092173,true,0.000000,0.000000,25.838828,18.154439,
315,e-,100.000000,59.016806,9.795167,0.045386,14,0,4.215486,2.360960,false,40.983194,0.409832,9.795167,9.212155,
316,e-,100.000000,100.000000,29.325161,0.051767,12,0,8.333333,7.026530,true,0.000000,0.000000,27.791408,24.480967,
317,e-,100.000000,100.000000,23.678671,0.066748,16,0,6.250000,4.260951,true,0.000000,0.000000,23.610791,19.490052,
318,e-,100.000000,100.000000,43.042679,0.066680,15,0,6.666667,5.578752,true,0.000000,0.000000,42.981624,22.431730,
319,e-,100.000000,100.000000,30.007776,0.053024,13,0,7.692308,5.572604,true,-0.000000,-0.000000,29.819694,22.501598,
320,e-,100.000000,100.000000,20.439190,0.058068,14,0,7.142857,5.278585,true,-0.000000,-0.000000,15.516089,18.392916,
321,e-,100.000000,100.000000,31.607037,0.059342,14,0,7.142857,5.844803,true,0.000000,0.000000,30.913923,24.106083,
322,e-,100.000000,100.000000,38.443590,0.056034,14,0,7.142857,5.348967,true,0.000000,0.000000,38.443590,21.696384,
323,e-,100.000000,100.000000,35.226272,0.053628,13,0,7.692308,5.700566,true,0.000000,0.000000,35.226272,19.696307,
324,e-,100.000000,69.226058,14.088571,0.054717,17,0,4.072121,2.236246,false,30.773942,0.307739,4.464935,11.238807,
325,e-,100.000000,100.000000,26.007040,0.070133,16,0,6.250000,5.180269,true,0.000000,0.000000,13.227857,23.998025,
326,e-,100.000000,100.000000,11.096714,0.045031,11,0,9.090909,7.145612,true,0.000000,0.000000,10.385542,22.918894,
327,e-,100.000000,100.000000,37.251407,0.058421,14,0,7.142857,5.215921,true,0.000000,0.000000,36.457005,18.057180,
328,e-,100.000000,100.000000,23.770076,0.037027,10,0,10.000000,9.830610,true,-0.000000,-0.000000,19.422089,31.950878,
329,e-,100.000000,100.000000,26.710292,0.035288,9,0,11.111111,11.257273,true,-0.000000,-0.000000,22.387966,33.568866,
330,e-,100.000000,100.000000,35.992753,0.060741,15,0,6.666667,4.998920,true,-0.000000,-0.000000,32.267620,22.239387,
331,e-,100.000000,100.000000,17.486669,0.070404,17,0,5.882353,4.514890,true,-0.000000,-0.000000,11.891307,20.540404,
332,e-,100.000000,100.000000,42.451042,0.060005,14,0,7.142857,6.589336,true,0.000000,0.000000,42.451042,23.400081,
333,e-,100.000000,100.000000,21.613165,0.066155,16,0,6.250000,5.587479,true,-0.000000,-0.000000,17.575290,24.667278,
334,e-,100.000000,100.000000,19.387580,0.045084,11,0,9.090909,6.488744,true,0.000000,0.000000,18.792748,22.973318,
335,e-,100.000000,100.000000,35.377827,0.052314,13,0,7.692308,6.607580,true,0.000000,0.000000,29.837945,22.200077,
336,e-,100.000000,100.000000,31.753464,0.049111,12,0,8.333333,4.872343,true,0.000000,0.000000,31.753464,18.543348,
337,e-,100.000000,100.000000,15.891377,0.052856,13,0,7.692308,4.362490,true,-0.000000,-0.000000,14.837665,16.077650,
338,e-,100.000000,100.000000,53.071617,0.068449,16,0,6.250000,4.900322,true,-0.000000,-0.000000,52.263896,17.344541,
339,e-,100.000000,100.000000,27.635681,0.058526,14,0,7.142857,4.165075,true,0.000000,0.000000,27.535497,20.405619,
340,e-,100.000000,100.000000,19.104414,0.036700,10,0,10.000000,8.207041,true,-0.000000,-0.000000,16.353974,27.951391,
341,e-,100.000000,100.000000,28.484807,0.061278,14,0,7.142857,6.591721,true,-0.000000,-0.000000,28.081180,29.389523,
342,e-,100.000000,100.000000,39.519252,0.057528,14,0,7.142857,6.621165,true,-0.000000,-0.000000,38.637045,29.124001,
343,e-,100.000000,36.667440,9.435698,0.039716,13,0,2.820572,1.692528,false,63.332560,0.633326,6.108504,5.830599,
344,e-,100.000000,100.000000,40.285687,0.068528,16,0,6.250000,3.986367,true,-0.000000,-0.000000,38.386598,15.663380,
345,e-,100.000000,100.000000,13.422472,0.053625,13,0,7.692308,5.412064,true,0.000000,0.000000,13.422472,21.177347,
346,e-,100.000000,72.362771,8.664876,0.057927,20,0,3.618139,1.725173,false,27.637229,0.276372,3.163750,7.355427,
347,e-,100.000000,100.000000,20.206049,0.051396,12,0,8.333333,5.863718,true,0.000000,0.000000,19.530850,22.531870,
348,e-,100.000000,59.694329,13.167707,0.050024,14,0,4.263881,2.096107,false,40.305671,0.403057,2.662599,9.704738,
349,e-,100.000000,100.000000,24.296021,0.060035,14,0,7.142857,5.272250,true,-0.000000,-0.000000,23.621298,18.924569,
350,e-,100.000000,100.000000,37.695712,0.055658,13,0,7.692308,6.057192,true,-0.000000,-0.000000,37.695712,23.239688,
351,e-,100.000000,100.000000,31.731889,0.055442,13,0,7.692308,6.670096,true,0.000000,0.000000,31.014555,25.532363,
352,e-,100.000000,100.000000,25.909090,0.050106,12,0,8.333333,5.148429,true,0.000000,0.000000,23.268343,19.270902,
353,e-,100.000000,100.000000,21.697042,0.056173,13,0,7.692308,6.118846,true,0.000000,0.000000,18.540178,24.180722,
354,e-,100.000000,100.000000,12.303611,0.050003,12,0,8.333333,6.041171,true,0.000000,0.000000,11.774199,21.058065,
355,e-,100.000000,100.000000,23.825466,0.070098,16,0,6.250000,5.180908,true,0.000000,0.000000,10.064370,23.446297,
356,e-,100.000000,100.000000,32.106796,0.067112,16,0,6.250000,3.861706,true,0.000000,0.000000,31.592224,17.414175,
357,e-,100.000000,100.000000,19.131306,0.049424,12,0,8.333333,5.673449,true,0.000000,0.000000,16.331165,20.614995,
358,e-,100.000000,100.000000,23.247089,0.059695,14,0,7.142857,4.865704,true,-0.000000,-0.000000,16.203779,21.738514,
359,e-,100.000000,51.774511,6.416335,0.030720,13,0,3.982655,6.004714,false,48.225489,0.482255,4.123042,24.422322,
360,e-,100.000000,100.000000,36.259650,0.061601,14,0,7.142857,5.392352,true,-0.000000,-0.000000,34.579505,24.598604,
361,e-,100.000000,100.000000,13.242883,0.067513,25,0,4.000000,4.134421,true,0.000000,0.000000,7.040989,15.511658,
362,e-,100.000000,100.000000,19.987746,0.061552,21,0,4.761905,4.355384,true,0.000000,0.000000,18.113013,21.001946,
363,e-,100.000000,100.000000,24.331962,0.059171,14,0,7.142857,5.333015,true,-0.000000,-0.000000,24.084764,19.273163,
364,e-,100.000000,100.000000,30.785699,0.061669,15,0,6.666667,4.565750,true,-0.000000,-0.000000,28.169832,17.727593,
365,e-,100.000000,100.000000,28.921487,0.044613,11,0,9.090909,7.105687,true,0.000000,0.000000,28.842808,20.908020,
366,e-,100.000000,100.000000,29.210040,0.060395,14,0,7.142857,6.234923,true,-0.000000,-0.000000,24.869908,24.162419,
367,e-,100.000000,11.026028,2.596119,0.012620,7,0,1.575147,1.014800,false,88.973972,0.889740,1.207609,3.199757,
368,e-,100.000000,100.000000,25.529215,0.044260,11,0,9.090909,6.997845,true,0.000000,0.000000,24.826452,24.342462,
369,e-,100.000000,100.000000,41.262540,0.064428,15,0,6.666667,4.929948,true,0.000000,0.000000,40.073578,20.711140,
370,e-,100.000000,66.319028,5.947728,0.045275,18,0,3.684390,2.415438,false,33.680972,0.336810,4.182415,12.096998,
371,e-,100.000000,100.000000,30.632492,0.051541,13,0,7.692308,5.485967,true,-0.000000,-0.000000,26.690589,17.198656,
372,e-,100.000000,51.504427,9.227866,0.041846,13,0,3.961879,2.153167,false,48.495573,0.484956,2.584536,8.656372,
373,e-,100.000000,100.000000,13.793159,0.074540,20,0,5.000000,4.453374,true,0.000000,0.000000,11.285139,20.937907,
374,e-,100.000000,100.000000,35.484887,0.050228,12,0,8.333333,8.433524,true,0.000000,0.000000,35.484887,32.614675,
375,e-,100.000000,100.000000,17.091421,0.051303,12,0,8.333333,6.932274,true,0.000000,0.000000,13.899450,23.770417,
376,e-,100.000000,100.000000,30.790747,0.069924,16,0,6.250000,5.649317,true,0.000000,0.000000,29.705949,24.545072,
377,e-,100.000000,100.000000,30.872687,0.067730,16,0,6.250000,4.149085,true,-0.000000,-0.000000,30.588434,15.234126,
378,e-,100.000000,100.000000,30.878810,0.055902,13,0,7.692308,6.062275,true,0.000000,0.000000,29.275918,24.014248,
379,e-,100.000000,56.893783,10.370236,0.045631,16,0,3.555861,1.308792,false,43.106217,0.431062,3.692473,5.671003,
380,e-,100.000000,100.000000,14.456240,0.059773,15,0,6.666667,4.660984,true,0.000000,0.000000,12.602935,19.414159,
381,e-,100.000000,100.000000,11.171352,0.060808,14,0,7.142857,5.728307,true,-0.000000,-0.000000,10.333810,23.256304,
382,e-,100.000000,100.000000,19.571973,0.040394,10,0,10.000000,9.668324,true,-0.000000,-0.000000,16.105107,29.520096,
383,e-,100.000000,100.000000,28.442405,0.064006,15,0,6.666667,4.464462,true,-0.000000,-0.000000,20.131210,18.713019,
384,e-,100.000000,100.000000,19.235824,0.052839,13,0,7.692308,6.083314,true,0.000000,0.000000,13.406172,21.962769,
385,e-,100.000000,14.856430,3.867022,0.016630,9,0,1.650714,0.834079,false,85.143570,0.851436,3.279425,2.611620,
386,e-,100.000000,100.000000,11.568577,0.049505,15,0,6.666667,4.272981,true,-0.000000,-0.000000,11.027435,15.421084,
387,e-,100.000000,100.000000,22.489311,0.062689,18,0,5.555556,3.933956,true,-0.000000,-0.000000,20.104136,16.037249,
388,e-,100.000000,100.000000,27.315709,0.046401,12,0,8.333333,5.633047,true,0.000000,0.000000,9.343633,20.048499,
